frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags
"33.480401600","10.10.212.223","13.107.139.11","59452","443","1220","6","0x0018"
"33.574121000",,,,,"60",,
"33.577060500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"33.595180200",,,,,"60",,
"33.666334100","10.10.212.223","8.8.4.4","55444","53","66","6","0x0002"
"33.666339000","10.10.212.223","8.8.4.4","49673","53","66","6","0x0002"
"33.698746800","10.10.212.223","47.246.41.177","57209","443","714","6","0x0018"
"33.698805200","10.10.212.223","47.246.41.177","57209","443","1514","6","0x0010"
"33.698805200","10.10.212.223","47.246.41.177","57209","443","1393","6","0x0018"
"33.698892000",,,,,"60",,
"33.699498700",,,,,"60",,
"33.699499000",,,,,"60",,
"33.711982500","10.10.212.223","8.8.4.4","49853","53","66","6","0x0002"
"33.711983400","10.10.212.223","8.8.4.4","63176","53","66","6","0x0002"
"33.713408900","47.246.41.177","10.10.212.223","443","57209","60","6","0x0010"
"33.713497100","47.246.41.177","10.10.212.223","443","57209","60","6","0x0010"
"33.713930700","47.246.41.177","10.10.212.223","443","57209","60","6","0x0010"
"33.809161000",,,,,"60",,
"33.809161600",,,,,"60",,
"33.809161900",,,,,"60",,
"33.809162100",,,,,"60",,
"33.900865600",,,,,"60",,
"33.900866300",,,,,"60",,
"33.900866500",,,,,"60",,
"33.905960600","47.246.41.177","10.10.212.223","443","57209","1063","6","0x0018"
"33.946046000","10.10.212.223","47.246.41.177","57209","443","54","6","0x0010"
"34.026469600",,,,,"60",,
"34.069069500",,,,,"60",,
"34.100102800",,,,,"60",,
"34.112724200","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"34.113090600","13.107.139.11","10.10.212.223","443","59452","892","6","0x0018"
"34.113119800","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"34.163789800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"34.163789800","10.10.212.223","13.107.139.11","59452","443","1096","6","0x0018"
"34.200975700",,,,,"60",,
"34.200976600",,,,,"60",,
"34.262861800","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"34.263072200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"34.301011100",,,,,"60",,
"34.301012300",,,,,"60",,
"34.346562200","10.10.212.223","8.8.4.4","55733","53","66","6","0x0002"
"34.346562300","10.10.212.223","8.8.4.4","65206","53","66","6","0x0002"
"34.381742600",,,,,"56",,
"34.392240900","10.10.212.223","8.8.4.4","49674","53","66","6","0x0002"
"34.392240900","10.10.212.223","8.8.4.4","53880","53","66","6","0x0002"
"34.400948300",,,,,"60",,
"34.500637000",,,,,"60",,
"34.600756400",,,,,"60",,
"34.600757100",,,,,"60",,
"34.700813500","10.10.212.223","8.8.8.8","57396","53","66","6","0x0002"
"34.700877300","10.10.212.223","8.8.8.8","49815","53","66","6","0x0002"
"34.701118900",,,,,"60",,
"34.732200200","10.10.212.223","8.8.8.8","59901","53","66","6","0x0002"
"34.732408700","10.10.212.223","8.8.8.8","62625","53","66","6","0x0002"
"34.768445900",,,,,"60",,
"34.820055100","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"34.820228300","13.107.139.11","10.10.212.223","443","59452","779","6","0x0018"
"34.820258800","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"34.857375900","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"34.857375900","10.10.212.223","13.107.139.11","59452","443","1221","6","0x0018"
"34.954406800","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"35.029966200",,,,,"60",,
"35.108244800",,,,,"60",,
"35.108245800",,,,,"60",,
"35.108246000",,,,,"60",,
"35.108246200",,,,,"60",,
"35.201541100",,,,,"60",,
"35.201541600",,,,,"60",,
"35.201541800",,,,,"60",,
"35.301542800",,,,,"60",,
"35.301543700",,,,,"60",,
"35.301544000",,,,,"60",,
"35.371480500","10.10.212.223","8.8.8.8","55170","53","66","6","0x0002"
"35.371480500","10.10.212.223","8.8.8.8","64634","53","66","6","0x0002"
"35.389149000","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"35.389231800","13.107.139.11","10.10.212.223","443","59452","890","6","0x0018"
"35.389257000","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"35.418041200","10.10.212.223","8.8.8.8","50917","53","66","6","0x0002"
"35.418216800","10.10.212.223","8.8.8.8","58186","53","66","6","0x0002"
"35.435573100","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"35.435573100","10.10.212.223","13.107.139.11","59452","443","1097","6","0x0018"
"35.441898500",,,,,"60",,
"35.497450000",,,,,"60",,
"35.500253600",,,,,"60",,
"35.500254800",,,,,"60",,
"35.532398600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"35.609457400",,,,,"60",,
"35.711077900",,,,,"60",,
"35.725216800","10.10.212.223","8.8.4.4","63176","53","66","6","0x0002"
"35.725275900","10.10.212.223","8.8.4.4","49853","53","66","6","0x0002"
"35.740813000","10.10.212.223","8.8.8.8","62625","53","66","6","0x0002"
"35.740832700","10.10.212.223","8.8.8.8","59901","53","66","6","0x0002"
"35.826478300",,,,,"60",,
"35.869035700",,,,,"60",,
"35.903942700",,,,,"60",,
"35.903943400",,,,,"60",,
"35.999789500",,,,,"60",,
"35.999790100",,,,,"60",,
"36.091701200",,,,,"60",,
"36.099296400",,,,,"60",,
"36.125038200","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"36.125346500","13.107.139.11","10.10.212.223","443","59452","776","6","0x0018"
"36.125395600","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"36.163261100","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"36.163261100","10.10.212.223","13.107.139.11","59452","443","1221","6","0x0018"
"36.200491200",,,,,"60",,
"36.200491700",,,,,"60",,
"36.200491900",,,,,"60",,
"36.261585300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"36.261746400","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"36.297594300",,,,,"60",,
"36.299683600",,,,,"60",,
"36.394836500","10.10.212.223","8.8.4.4","53880","53","66","6","0x0002"
"36.394920300","10.10.212.223","8.8.4.4","49674","53","66","6","0x0002"
"36.400967600",,,,,"60",,
"36.400968500",,,,,"60",,
"36.400968700",,,,,"60",,
"36.426361200","10.10.212.223","8.8.8.8","58186","53","66","6","0x0002"
"36.426361300","10.10.212.223","8.8.8.8","50917","53","66","6","0x0002"
"36.449053000",,,,,"60",,
"36.497771100",,,,,"60",,
"36.497772700","51.8.64.151","10.10.212.223","443","49365","78","6","0x0018"
"36.497983100","51.8.64.151","10.10.212.223","443","49365","60","6","0x0011"
"36.498009300","10.10.212.223","51.8.64.151","49365","443","54","6","0x0010"
"36.600194900",,,,,"60",,
"36.600195500",,,,,"60",,
"36.759140700","10.10.212.223","8.8.8.8",,,"81","17",
"36.771704000","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"36.771972100","13.107.139.11","10.10.212.223","443","59452","895","6","0x0018"
"36.772004700","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"36.801584000","10.10.212.223","8.8.4.4",,,"81","17",
"36.801729100",,,,,"60",,
"36.818919500","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"36.818919500","10.10.212.223","13.107.139.11","59452","443","1096","6","0x0018"
"36.893180500","8.8.8.8","10.10.212.223",,,"215","17",
"36.894015500","10.10.212.223","8.8.4.4","57880","53","66","6","0x0002"
"36.894193200","10.10.212.223","8.8.4.4","63881","53","66","6","0x0002"
"36.904727900",,,,,"60",,
"36.904730300",,,,,"60",,
"36.904731100","8.8.4.4","10.10.212.223",,,"220","17",
"36.914826600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"36.997613300",,,,,"42",,
"37.082603300",,,,,"56",,
"37.198475000",,,,,"60",,
"37.199545500","192.168.1.100","192.168.1.1","7262","8080","61","6","0x0002"
"37.199642600",,,,,"60",,
"37.199643100",,,,,"60",,
"37.246390100",,,,,"60",,
"37.271827600",,,,,"60",,
"37.300827800",,,,,"60",,
"37.300828500",,,,,"60",,
"37.300828700",,,,,"60",,
"37.301541000","192.168.1.100","192.168.1.1","32332","8080","61","6","0x0002"
"37.403700400","192.168.1.100","192.168.1.1","53483","8080","61","6","0x0002"
"37.403897300",,,,,"60",,
"37.448464100","10.10.212.223","8.8.8.8",,,"76","17",
"37.448604300",,,,,"60",,
"37.479067400","10.10.212.223","8.8.4.4",,,"76","17",
"37.481732700","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"37.482082800","13.107.139.11","10.10.212.223","443","59452","780","6","0x0018"
"37.482138400","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"37.500587100",,,,,"60",,
"37.500588300",,,,,"60",,
"37.500588500",,,,,"60",,
"37.505958100","192.168.1.100","192.168.1.1","25848","8080","61","6","0x0002"
"37.543560800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"37.543560800","10.10.212.223","13.107.139.11","59452","443","1220","6","0x0018"
"37.600897200",,,,,"60",,
"37.608306600","192.168.1.100","192.168.1.1","33397","8080","61","6","0x0002"
"37.639589700","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"37.695956400","8.8.4.4","10.10.212.223",,,"301","17",
"37.708003100",,,,,"60",,
"37.708003600",,,,,"60",,
"37.708003900",,,,,"60",,
"37.708004100",,,,,"60",,
"37.710206500","192.168.1.100","192.168.1.1","25012","8080","61","6","0x0002"
"37.801275600",,,,,"60",,
"37.812300600","192.168.1.100","192.168.1.1","21098","8080","61","6","0x0002"
"37.896792200","10.10.212.223","8.8.4.4","57880","53","66","6","0x0002"
"37.896839200","10.10.212.223","8.8.4.4","63881","53","66","6","0x0002"
"37.899654000",,,,,"60",,
"37.913875000","10.10.212.223","8.8.8.8","59280","53","66","6","0x0002"
"37.914100000","10.10.212.223","8.8.8.8","51463","53","66","6","0x0002"
"37.915187200","192.168.1.100","192.168.1.1","39500","8080","61","6","0x0002"
"38.009151400",,,,,"60",,
"38.017098500","192.168.1.100","192.168.1.1","38677","8080","61","6","0x0002"
"38.079730700","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"38.079734900","13.107.139.11","10.10.212.223","443","59452","890","6","0x0018"
"38.079805700","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"38.099819300",,,,,"60",,
"38.118472100","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"38.118472100","10.10.212.223","13.107.139.11","59452","443","1096","6","0x0018"
"38.119391000","192.168.1.100","192.168.1.1","18599","8080","61","6","0x0002"
"38.188993500","8.8.8.8","10.10.212.223",,,"301","17",
"38.199878900",,,,,"60",,
"38.199879600",,,,,"60",,
"38.231477100","192.168.1.100","192.168.1.1","10155","8080","61","6","0x0002"
"38.240001200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"38.240159500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"38.297837800",,,,,"60",,
"38.304333800",,,,,"60",,
"38.304334500",,,,,"60",,
"38.304334700",,,,,"60",,
"38.304334900",,,,,"60",,
"38.341108100","192.168.1.100","192.168.1.1","24117","8080","61","6","0x0002"
"38.409166800",,,,,"60",,
"38.409167900",,,,,"60",,
"38.409168100",,,,,"60",,
"38.443724600","192.168.1.100","192.168.1.1","21024","8080","61","6","0x0002"
"38.500649400",,,,,"60",,
"38.500650500",,,,,"60",,
"38.545634000","192.168.1.100","192.168.1.1","32851","8080","61","6","0x0002"
"38.647581600","192.168.1.100","192.168.1.1","5955","8080","61","6","0x0002"
"38.711045200","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"38.711046700","13.107.139.11","10.10.212.223","443","59452","779","6","0x0018"
"38.711118400","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"38.736328400",,,,,"60",,
"38.749595600","192.168.1.100","192.168.1.1","52358","8080","61","6","0x0002"
"38.755003200","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"38.755003200","10.10.212.223","13.107.139.11","59452","443","1221","6","0x0018"
"38.808640600",,,,,"60",,
"38.808641500",,,,,"60",,
"38.851533600","192.168.1.100","192.168.1.1","64692","8080","61","6","0x0002"
"38.864698900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"38.864700200","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"38.898941800",,,,,"60",,
"38.924075500","10.10.212.223","8.8.8.8","59280","53","66","6","0x0002"
"38.924081700","10.10.212.223","8.8.8.8","51463","53","66","6","0x0002"
"38.939776800","10.10.212.223","8.8.4.4","49807","53","66","6","0x0002"
"38.939938000","10.10.212.223","8.8.4.4","53426","53","66","6","0x0002"
"38.961647700",,,,,"60",,
"38.964193800",,,,,"60",,
"38.966189600","192.168.1.100","192.168.1.1","10676","8080","61","6","0x0002"
"38.995764900",,,,,"60",,
"39.001042100",,,,,"60",,
"39.068414200","192.168.1.100","192.168.1.1","30341","8080","61","6","0x0002"
"39.103463300",,,,,"60",,
"39.107004800",,,,,"60",,
"39.132395300",,,,,"60",,
"39.170738200","192.168.1.100","192.168.1.1","28497","8080","61","6","0x0002"
"39.205808500",,,,,"60",,
"39.272966500","192.168.1.100","192.168.1.1","61066","8080","61","6","0x0002"
"39.300127000",,,,,"60",,
"39.300128000",,,,,"60",,
"39.375061200","192.168.1.100","192.168.1.1","43480","8080","61","6","0x0002"
"39.402022400",,,,,"60",,
"39.402023000",,,,,"60",,
"39.402023200",,,,,"60",,
"39.477066600","192.168.1.100","192.168.1.1","25958","8080","61","6","0x0002"
"39.501067300",,,,,"60",,
"39.501067800",,,,,"60",,
"39.501068100",,,,,"60",,
"39.501068300",,,,,"60",,
"39.579262900","192.168.1.100","192.168.1.1","64740","8080","61","6","0x0002"
"39.601286200",,,,,"60",,
"39.601287200",,,,,"60",,
"39.601305600","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"39.601604100","13.107.139.11","10.10.212.223","443","59452","892","6","0x0018"
"39.601644400","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"39.609642500",,,,,"60",,
"39.651558300","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"39.651558300","10.10.212.223","13.107.139.11","59452","443","1097","6","0x0018"
"39.660003700",,,,,"60",,
"39.681727400","192.168.1.100","192.168.1.1","13274","8080","61","6","0x0002"
"39.748099600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"39.748337500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"39.758274000",,,,,"60",,
"39.783907700","192.168.1.100","192.168.1.1","1595","8080","61","6","0x0002"
"39.807847200",,,,,"60",,
"39.841224300",,,,,"60",,
"39.885740600","192.168.1.100","192.168.1.1","26697","8080","61","6","0x0002"
"39.899251800",,,,,"60",,
"39.910537900","10.10.212.223","8.8.4.4","57880","53","66","6","0x0002"
"39.910538000","10.10.212.223","8.8.4.4","63881","53","66","6","0x0002"
"39.941508900","10.10.212.223","8.8.4.4","53426","53","66","6","0x0002"
"39.941878300","10.10.212.223","8.8.4.4","49807","53","66","6","0x0002"
"39.967516700",,,,,"56",,
"39.967517700",,,,,"56",,
"39.967518000",,,,,"56",,
"39.987894000","192.168.1.100","192.168.1.1","27111","8080","61","6","0x0002"
"40.007485100",,,,,"60",,
"40.007486100",,,,,"60",,
"40.089760900","192.168.1.100","192.168.1.1","55843","8080","61","6","0x0002"
"40.100772400",,,,,"60",,
"40.122236100",,,,,"60",,
"40.168781400",,,,,"60",,
"40.192033900","192.168.1.100","192.168.1.1","35837","8080","61","6","0x0002"
"40.200819100",,,,,"60",,
"40.200820100",,,,,"60",,
"40.200820300",,,,,"60",,
"40.294180700","192.168.1.100","192.168.1.1","23846","8080","61","6","0x0002"
"40.307469500",,,,,"60",,
"40.395805000","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"40.396022100","13.107.139.11","10.10.212.223","443","59452","776","6","0x0018"
"40.396055900","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"40.396854400","192.168.1.100","192.168.1.1","27559","8080","61","6","0x0002"
"40.397143000",,,,,"60",,
"40.397536600",,,,,"60",,
"40.443421400","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"40.443421400","10.10.212.223","13.107.139.11","59452","443","1221","6","0x0018"
"40.498939900","192.168.1.100","192.168.1.1","11296","8080","61","6","0x0002"
"40.499144900",,,,,"60",,
"40.499145400",,,,,"60",,
"40.499145700",,,,,"60",,
"40.499146000",,,,,"60",,
"40.540165900","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"40.598982800",,,,,"60",,
"40.598983700",,,,,"60",,
"40.600783700","192.168.1.100","192.168.1.1","50438","8080","61","6","0x0002"
"40.640310300",,,,,"56",,
"40.640310900",,,,,"56",,
"40.640311100",,,,,"56",,
"40.657717100",,,,,"56",,
"40.703032700","192.168.1.100","192.168.1.1","52181","8080","61","6","0x0002"
"40.703223700",,,,,"60",,
"40.721982000",,,,,"60",,
"40.805497500","192.168.1.100","192.168.1.1","29741","8080","61","6","0x0002"
"40.805683700",,,,,"60",,
"40.899616900",,,,,"60",,
"40.907330900","192.168.1.100","192.168.1.1","53318","8080","61","6","0x0002"
"40.924017600","10.10.212.223","8.8.8.8","59280","53","66","6","0x0002"
"40.939009800","10.10.212.223","8.8.8.8","51463","53","66","6","0x0002"
"40.970465800","10.10.212.223","8.8.8.8","64623","53","66","6","0x0002"
"40.970650100","10.10.212.223","8.8.8.8","54031","53","66","6","0x0002"
"40.993872600","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"40.993875400","13.107.139.11","10.10.212.223","443","59452","890","6","0x0018"
"40.993937400","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"41.000540600",,,,,"60",,
"41.009575900","192.168.1.100","192.168.1.1","57762","8080","61","6","0x0002"
"41.035346700","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"41.035346700","10.10.212.223","13.107.139.11","59452","443","1097","6","0x0018"
"41.098592500",,,,,"60",,
"41.098783200",,,,,"60",,
"41.101503900",,,,,"60",,
"41.101504500",,,,,"60",,
"41.111871000","192.168.1.100","192.168.1.1","61842","8080","61","6","0x0002"
"41.131311500","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"41.191454700",,,,,"64",,
"41.200672700",,,,,"60",,
"41.214000100","192.168.1.100","192.168.1.1","26022","8080","61","6","0x0002"
"41.316381300","192.168.1.100","192.168.1.1","44213","8080","61","6","0x0002"
"41.419115500","192.168.1.100","192.168.1.1","46371","8080","61","6","0x0002"
"41.520982600","192.168.1.100","192.168.1.1","13944","8080","61","6","0x0002"
"41.610913200",,,,,"60",,
"41.610913900",,,,,"60",,
"41.610914100",,,,,"60",,
"41.610914400",,,,,"60",,
"41.610914600",,,,,"56",,
"41.623023100","192.168.1.100","192.168.1.1","41148","8080","61","6","0x0002"
"41.634986200",,,,,"60",,
"41.648405800",,,,,"60",,
"41.650791700","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"41.650898100","13.107.139.11","10.10.212.223","443","59452","779","6","0x0018"
"41.650935900","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"41.703069000",,,,,"60",,
"41.703233800","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"41.703233800","10.10.212.223","13.107.139.11","59452","443","1221","6","0x0018"
"41.726120500","192.168.1.100","192.168.1.1","51254","8080","61","6","0x0002"
"41.782048400",,,,,"60",,
"41.800094000",,,,,"60",,
"41.800095200",,,,,"60",,
"41.800095400","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"41.800186300",,,,,"60",,
"41.800186600","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"41.810919100",,,,,"60",,
"41.844491600",,,,,"56",,
"41.857613900","192.168.1.100","192.168.1.1","29817","8080","61","6","0x0002"
"41.908017800",,,,,"60",,
"41.908018700",,,,,"60",,
"41.934376800","10.10.212.223","52.168.117.171","64573","443","1183","6","0x0018"
"41.934446400","10.10.212.223","52.168.117.171","64573","443","1494","6","0x0010"
"41.934446400","10.10.212.223","52.168.117.171","64573","443","1037","6","0x0018"
"41.948831900","10.10.212.223","8.8.4.4","49807","53","66","6","0x0002"
"41.948831800","10.10.212.223","8.8.4.4","53426","53","66","6","0x0002"
"41.959355800","192.168.1.100","192.168.1.1","15761","8080","61","6","0x0002"
"41.980334300","10.10.212.223","8.8.8.8","64623","53","66","6","0x0002"
"41.980342100","10.10.212.223","8.8.8.8","54031","53","66","6","0x0002"
"42.007525600",,,,,"60",,
"42.007526700",,,,,"60",,
"42.061476600","192.168.1.100","192.168.1.1","43397","8080","61","6","0x0002"
"42.108098700",,,,,"60",,
"42.175063900","192.168.1.100","192.168.1.1","13446","8080","61","6","0x0002"
"42.175135900",,,,,"56",,
"42.179466300","52.168.117.171","10.10.212.223","443","64573","60","6","0x0010"
"42.201063400",,,,,"60",,
"42.201064100",,,,,"60",,
"42.201064300",,,,,"60",,
"42.201064500",,,,,"60",,
"42.235819700","52.168.117.171","10.10.212.223","443","64573","501","6","0x0018"
"42.235898100","10.10.212.223","52.168.117.171","64573","443","54","6","0x0010"
"42.277858200","192.168.1.100","192.168.1.1","45977","8080","61","6","0x0002"
"42.300620500",,,,,"60",,
"42.300621200",,,,,"60",,
"42.316386900","13.107.139.11","10.10.212.223","443","59452","1514","6","0x0010"
"42.316990500","13.107.139.11","10.10.212.223","443","59452","892","6","0x0018"
"42.317055500","10.10.212.223","13.107.139.11","59452","443","54","6","0x0010"
"42.354209600","10.10.212.223","13.107.139.11","59452","443","1494","6","0x0010"
"42.354209600","10.10.212.223","13.107.139.11","59452","443","1097","6","0x0018"
"42.400453300","192.168.1.200","192.168.1.24","34395","22","54","6","0x0002"
"42.400570300",,,,,"60",,
"42.400570800",,,,,"60",,
"42.400571100",,,,,"60",,
"42.451709300","13.107.139.11","10.10.212.223","443","59452","60","6","0x0010"
"42.452423200","192.168.1.200","192.168.1.24","58780","23","54","6","0x0002"
"42.505107600","192.168.1.200","192.168.1.24","62774","80","54","6","0x0002"
"42.557232800","192.168.1.200","192.168.1.24","61604","443","54","6","0x0002"
"42.609555200","192.168.1.200","192.168.1.24","52163","3389","54","6","0x0002"
"42.662920800","192.168.1.200","192.168.1.24","22586","8080","54","6","0x0002"
"42.707497200",,,,,"60",,
"42.707498300",,,,,"60",,
"42.707498500",,,,,"60",,
"42.707498700",,,,,"60",,
"42.715170400","192.168.1.200","192.168.1.24","42223","8443","54","6","0x0002"
"42.766823800","192.168.1.200","192.168.1.24","40736","3306","54","6","0x0002"
"42.773512200",,,,,"60",,
"42.799861200",,,,,"60",,
"42.799862200",,,,,"60",,
"42.819984500","192.168.1.100","192.168.1.24","6455","80","54","6","0x0002"
"42.821685000","192.168.1.114","192.168.1.24","34161","80","54","6","0x0002"
"42.823092900","192.168.1.218","192.168.1.24","57708","80","54","6","0x0002"
"42.824628400","192.168.1.247","192.168.1.24","19237","80","54","6","0x0002"
"42.826046800","192.168.1.134","192.168.1.24","28956","80","54","6","0x0002"
"42.827267400","192.168.1.97","192.168.1.24","46406","80","54","6","0x0002"
"42.828805200","192.168.1.83","192.168.1.24","63666","80","54","6","0x0002"
"42.830191300","192.168.1.59","192.168.1.24","1933","80","54","6","0x0002"
"42.831903300","192.168.1.124","192.168.1.24","53296","80","54","6","0x0002"
"42.833142200","192.168.1.19","192.168.1.24","61527","80","54","6","0x0002"
"42.834496100","192.168.1.209","192.168.1.24","34378","80","54","6","0x0002"
"42.838816100","192.168.1.16","192.168.1.24","1693","80","54","6","0x0002"
"42.840049700","192.168.1.247","192.168.1.24","23138","80","54","6","0x0002"
"42.841538500","192.168.1.242","192.168.1.24","11649","80","54","6","0x0002"
"42.842762300","192.168.1.61","192.168.1.24","63058","80","54","6","0x0002"
"42.844231100","192.168.1.16","192.168.1.24","12551","80","54","6","0x0002"
"42.846077100","192.168.1.182","192.168.1.24","5113","80","54","6","0x0002"
"42.847515400","192.168.1.69","192.168.1.24","19556","80","54","6","0x0002"
"42.849005900","192.168.1.9","192.168.1.24","63626","80","54","6","0x0002"
"42.850202100","192.168.1.169","192.168.1.24","34192","80","54","6","0x0002"
"42.851276600","192.168.1.140","192.168.1.24","9941","80","54","6","0x0002"
"42.852658400","192.168.1.147","192.168.1.24","20404","80","54","6","0x0002"
"42.852814900",,,,,"56",,
"42.852815400",,,,,"56",,
"42.852815700",,,,,"56",,
"42.853893600","192.168.1.73","192.168.1.24","52999","80","54","6","0x0002"
"42.855332200","192.168.1.47","192.168.1.24","48001","80","54","6","0x0002"
"42.856636800","192.168.1.166","192.168.1.24","18835","80","54","6","0x0002"
"42.858153000","192.168.1.20","192.168.1.24","21341","80","54","6","0x0002"
"42.860375400","192.168.1.242","192.168.1.24","14103","80","54","6","0x0002"
"42.861814900","192.168.1.123","192.168.1.24","51206","80","54","6","0x0002"
"42.863339900","192.168.1.202","192.168.1.24","9402","80","54","6","0x0002"
"42.864598700","192.168.1.123","192.168.1.24","30245","80","54","6","0x0002"
"42.866036100","192.168.1.160","192.168.1.24","25125","80","54","6","0x0002"
"42.867707700","192.168.1.3","192.168.1.24","12604","80","54","6","0x0002"
"42.868975200","192.168.1.220","192.168.1.24","54669","80","54","6","0x0002"
"42.870094300","192.168.1.79","192.168.1.24","34097","80","54","6","0x0002"
"42.871436500","192.168.1.237","192.168.1.24","54550","80","54","6","0x0002"
"42.872524100","192.168.1.214","192.168.1.24","63791","80","54","6","0x0002"
"42.873934000","192.168.1.59","192.168.1.24","58990","80","54","6","0x0002"
"42.875060100","192.168.1.49","192.168.1.24","17066","80","54","6","0x0002"
"42.876384100","192.168.1.8","192.168.1.24","5039","80","54","6","0x0002"
"42.877825300","192.168.1.24","192.168.1.24","54030","80","54","6","0x0002"
"42.878992300","192.168.1.35","192.168.1.24","19933","80","54","6","0x0002"
"42.880355200","192.168.1.112","192.168.1.24","34481","80","54","6","0x0002"
"42.881783800","192.168.1.15","192.168.1.24","20038","80","54","6","0x0002"
"42.882963400","192.168.1.26","192.168.1.24","23320","80","54","6","0x0002"
"42.884152500","192.168.1.221","192.168.1.24","5155","80","54","6","0x0002"
"42.885433800","192.168.1.80","192.168.1.24","18164","80","54","6","0x0002"
"42.886953600","192.168.1.97","192.168.1.24","47931","80","54","6","0x0002"
"42.888095300","192.168.1.52","192.168.1.24","16961","80","54","6","0x0002"
"42.891012800","192.168.1.115","192.168.1.24","33324","80","54","6","0x0002"
"42.893429300","192.168.1.146","192.168.1.24","46564","80","54","6","0x0002"
"42.894710900","192.168.1.58","192.168.1.24","48000","80","54","6","0x0002"
"42.895935700","192.168.1.232","192.168.1.24","53365","80","54","6","0x0002"
"42.897448700","192.168.1.22","192.168.1.24","41276","80","54","6","0x0002"
"42.898643300","192.168.1.28","192.168.1.24","47051","80","54","6","0x0002"
"42.900310500","192.168.1.228","192.168.1.24","9780","80","54","6","0x0002"
"42.901415300","192.168.1.125","192.168.1.24","65471","80","54","6","0x0002"
"42.902717900","192.168.1.89","192.168.1.24","2619","80","54","6","0x0002"
"42.904956000","192.168.1.182","192.168.1.24","30516","80","54","6","0x0002"
"42.906808100","192.168.1.202","192.168.1.24","42473","80","54","6","0x0002"
"42.908574700","192.168.1.232","192.168.1.24","24182","80","54","6","0x0002"
"42.909889100","192.168.1.115","192.168.1.24","10354","80","54","6","0x0002"
"42.911180400","192.168.1.79","192.168.1.24","34009","80","54","6","0x0002"
"42.912467800","192.168.1.245","192.168.1.24","53242","80","54","6","0x0002"
"42.913742400","192.168.1.228","192.168.1.24","3708","80","54","6","0x0002"
